Subject,Sequence,Trial,SetSize,UpdateSwitch,Updating,isRecall,Stim,Side,itemSw,RT,recall_RT,ACC,recall_ACC
26685,17,18,1,repeat,update,0,x,NA,NA,569,NA,1,1
26685,17,19,1,switch,no_update,0,x,NA,NA,948,NA,1,1
26685,17,20,1,repeat,no_update,0,x,NA,NA,691,NA,1,1
26685,17,21,1,switch,update,0,x,NA,NA,425,NA,1,1
26685,17,22,1,switch,no_update,0,x,NA,NA,645,NA,1,1
26685,17,23,1,switch,no_update,1,x,NA,NA,645,1297,NA,1
26685,18,1,1,repeat,update,0,x,NA,NA,4769,NA,0,1
26685,18,2,1,repeat,update,0,x,NA,NA,507,NA,0,1
26685,18,3,1,repeat,update,0,o,NA,NA,1223,NA,1,1
26685,18,4,1,switch,no_update,0,o,NA,NA,947,NA,1,1
26685,18,5,1,switch,no_update,1,o,NA,NA,947,1780,NA,1
26685,19,1,1,switch,no_update,0,o,NA,NA,1071,NA,1,1
26685,19,2,1,switch,update,0,x,NA,NA,614,NA,1,1
26685,19,3,1,switch,no_update,0,x,NA,NA,1370,NA,1,1
26685,19,4,1,repeat,no_update,0,x,NA,NA,733,NA,1,1
26685,19,5,1,repeat,no_update,0,o,NA,NA,710,NA,0,1
26685,19,6,1,repeat,no_update,1,o,NA,NA,710,1241,NA,1
26685,20,1,1,repeat,update,0,o,NA,NA,678,NA,1,1
26685,20,2,1,repeat,update,0,o,NA,NA,434,NA,1,1
26685,20,3,1,switch,no_update,0,o,NA,NA,1046,NA,1,1
26685,20,4,1,repeat,no_update,0,x,NA,NA,610,NA,1,1
26685,20,5,1,switch,update,0,o,NA,NA,771,NA,1,1
26685,20,6,1,switch,no_update,0,o,NA,NA,1002,NA,1,1
26685,20,7,1,switch,update,0,o,NA,NA,1350,NA,1,1
26685,20,8,1,repeat,update,0,o,NA,NA,458,NA,1,1
26685,20,9,1,switch,no_update,0,x,NA,NA,646,NA,1,1
26685,20,10,1,switch,update,0,x,NA,NA,1502,NA,1,1
26685,20,11,1,repeat,update,0,o,NA,NA,789,NA,1,1
26685,20,12,1,switch,no_update,0,x,NA,NA,533,NA,1,1
26685,20,13,1,repeat,no_update,0,o,NA,NA,1402,NA,1,1
26685,20,14,1,repeat,no_update,0,o,NA,NA,780,NA,1,1
26685,20,15,1,repeat,no_update,0,x,NA,NA,1383,NA,1,1
26685,20,16,1,repeat,no_update,0,x,NA,NA,439,NA,1,1
26685,20,17,1,switch,update,0,x,NA,NA,1335,NA,1,1
26685,20,18,1,repeat,update,0,x,NA,NA,591,NA,1,1
26685,20,19,1,repeat,update,1,x,NA,NA,591,1050,NA,1
26685,21,1,1,repeat,update,0,x,NA,NA,517,NA,1,1
26685,21,2,1,repeat,update,0,x,NA,NA,524,NA,1,1
26685,21,3,1,repeat,update,1,x,NA,NA,524,1111,NA,1
26685,22,1,1,repeat,update,0,o,NA,NA,471,NA,1,1
26685,22,2,1,switch,no_update,0,o,NA,NA,560,NA,1,1
26685,22,3,1,switch,update,0,o,NA,NA,404,NA,1,1
26685,22,4,1,switch,no_update,0,o,NA,NA,417,NA,1,1
26685,22,5,1,repeat,no_update,0,o,NA,NA,434,NA,1,1
26685,22,6,1,repeat,no_update,1,o,NA,NA,434,1539,NA,1
26685,23,1,1,switch,no_update,0,x,NA,NA,1168,NA,1,1
26685,23,2,1,switch,update,0,x,NA,NA,1215,NA,1,1
26685,23,3,1,switch,no_update,0,x,NA,NA,984,NA,1,1
26685,23,4,1,switch,update,0,x,NA,NA,1019,NA,1,1
26685,23,5,1,switch,no_update,0,x,NA,NA,610,NA,1,1
26685,23,6,1,switch,update,0,x,NA,NA,415,NA,1,1
26685,23,7,1,switch,no_update,0,x,NA,NA,515,NA,1,1
26685,23,8,1,repeat,no_update,0,x,NA,NA,416,NA,1,1
26685,23,9,1,repeat,no_update,1,x,NA,NA,416,1111,NA,1
26685,24,1,1,repeat,update,0,o,NA,NA,399,NA,1,1
26685,24,2,1,repeat,update,0,o,NA,NA,319,NA,1,1
26685,24,3,1,switch,no_update,0,x,NA,NA,816,NA,0,1
26685,24,4,1,repeat,no_update,0,o,NA,NA,376,NA,1,1
26685,24,5,1,repeat,no_update,0,o,NA,NA,451,NA,1,1
26685,24,6,1,repeat,no_update,1,o,NA,NA,451,1349,NA,1
26685,0,1,2,switch,no_update,0,x,right,switch,1280,NA,1,1
26685,0,2,2,repeat,no_update,0,o,right,repeat,962,NA,1,1
26685,0,3,2,repeat,no_update,0,x,left,switch,1175,NA,1,1
26685,0,4,2,repeat,no_update,1,x,right,switch,1175,3503,NA,1
26685,0,5,2,repeat,no_update,1,x,right,repeat,1175,416,NA,1
26685,1,1,2,repeat,update,0,x,right,repeat,1414,NA,1,1
26685,1,2,2,switch,no_update,0,o,left,switch,2515,NA,1,1
26685,1,3,2,switch,update,0,o,right,switch,1683,NA,1,1
26685,1,4,2,repeat,update,0,x,right,repeat,1805,NA,1,1
26685,1,5,2,switch,no_update,0,o,left,switch,2155,NA,1,1
26685,1,6,2,repeat,no_update,0,o,right,switch,921,NA,1,1
26685,1,7,2,repeat,no_update,1,x,left,switch,921,1492,NA,1
26685,1,8,2,repeat,no_update,1,x,left,repeat,921,317,NA,1
26685,2,1,2,repeat,update,0,x,left,repeat,1357,NA,1,1
26685,2,2,2,repeat,update,0,o,right,switch,478,NA,1,1
26685,2,3,2,repeat,update,0,o,left,switch,1315,NA,1,1
26685,2,4,2,repeat,update,0,x,left,repeat,4996,NA,1,1
26685,2,5,2,switch,no_update,0,o,left,repeat,1557,NA,1,1
26685,2,6,2,switch,no_update,1,o,left,repeat,1557,1208,NA,1
26685,2,7,2,switch,no_update,1,o,left,repeat,1557,570,NA,1
26685,3,1,2,switch,no_update,0,o,left,repeat,1575,NA,1,1
26685,3,2,2,switch,update,0,x,left,repeat,2774,NA,0,1
26685,3,3,2,repeat,update,0,o,right,switch,805,NA,0,1
26685,3,4,2,switch,no_update,0,o,left,switch,2372,NA,1,1
26685,3,5,2,repeat,no_update,0,x,left,repeat,2177,NA,0,1
26685,3,6,2,repeat,no_update,0,x,left,repeat,618,NA,1,1
26685,3,7,2,repeat,no_update,0,o,left,repeat,1399,NA,1,1
26685,3,8,2,repeat,no_update,1,o,right,switch,1399,1093,NA,1
26685,3,9,2,repeat,no_update,1,o,right,repeat,1399,337,NA,1
26685,4,1,2,repeat,update,0,o,left,switch,1127,NA,1,1
26685,4,2,2,repeat,update,0,x,right,switch,5991,NA,1,1
26685,4,3,2,switch,no_update,0,x,right,repeat,887,NA,1,1
26685,4,4,2,switch,update,0,x,left,switch,1183,NA,1,1
26685,4,5,2,switch,update,1,o,right,switch,1183,1533,NA,1
26685,4,6,2,switch,update,1,o,right,repeat,1183,254,NA,1
26685,5,1,2,repeat,update,0,x,left,switch,1634,NA,0,1
26685,5,2,2,repeat,update,0,x,left,repeat,1225,NA,1,1
26685,5,3,2,repeat,update,0,x,right,switch,1322,NA,1,1
26685,5,4,2,switch,no_update,0,x,left,switch,699,NA,1,1
26685,5,5,2,switch,update,0,o,left,repeat,1422,NA,1,1
26685,5,6,2,switch,no_update,0,x,left,repeat,2524,NA,1,1
26685,5,7,2,switch,update,0,o,right,switch,1874,NA,1,1
26685,5,8,2,repeat,update,0,o,right,repeat,457,NA,1,1
26685,5,9,2,repeat,update,1,o,right,repeat,457,1048,NA,1
26685,5,10,2,repeat,update,1,o,right,repeat,457,281,NA,1
26685,6,1,2,repeat,update,0,o,left,switch,1538,NA,1,1
26685,6,2,2,switch,no_update,0,o,left,repeat,785,NA,1,1
26685,6,3,2,switch,update,0,x,right,switch,936,NA,1,1
26685,6,4,2,repeat,update,0,x,right,repeat,510,NA,1,1
26685,6,5,2,switch,no_update,0,o,right,repeat,728,NA,0,1
26685,6,6,2,repeat,no_update,0,o,right,repeat,636,NA,1,1
26685,6,7,2,switch,update,0,o,left,switch,2278,NA,1,1
26685,6,8,2,repeat,update,0,o,left,repeat,438,NA,1,1
26685,6,9,2,repeat,update,0,x,right,switch,872,NA,1,1
26685,6,10,2,repeat,update,0,x,left,switch,2222,NA,1,1
26685,6,11,2,switch,no_update,0,o,right,switch,1877,NA,1,1
26685,6,12,2,switch,update,0,x,left,switch,1997,NA,1,1
26685,6,13,2,switch,no_update,0,x,right,switch,3184,NA,1,1
26685,6,14,2,switch,update,0,o,left,switch,2013,NA,1,1
26685,6,15,2,switch,update,1,o,right,switch,2013,1421,NA,1
26685,6,16,2,switch,update,1,o,right,repeat,2013,250,NA,1
26685,7,1,2,repeat,update,0,o,right,repeat,1448,NA,1,0
26685,7,2,2,repeat,update,0,x,right,repeat,4810,NA,1,0
26685,7,3,2,repeat,update,0,x,right,repeat,2247,NA,1,0
26685,7,4,2,switch,no_update,0,o,left,switch,995,NA,1,0
26685,7,5,2,repeat,no_update,0,x,right,switch,674,NA,1,0
26685,7,6,2,switch,update,0,x,left,switch,1458,NA,1,0
26685,7,7,2,repeat,update,0,x,right,switch,387,NA,1,0
26685,7,8,2,repeat,update,0,o,right,repeat,1795,NA,1,0
26685,7,9,2,repeat,update,0,x,left,switch,3381,NA,1,0
26685,7,10,2,repeat,update,0,o,left,repeat,1326,NA,1,0
26685,7,11,2,switch,no_update,0,x,left,repeat,1191,NA,1,0
26685,7,12,2,repeat,no_update,0,x,left,repeat,488,NA,1,0
26685,7,13,2,switch,update,0,x,right,switch,1043,NA,1,0
26685,7,14,2,switch,update,1,x,left,switch,1043,2116,NA,0
26685,7,15,2,switch,update,1,x,left,repeat,1043,313,NA,0
26685,8,1,2,repeat,update,0,x,left,repeat,1954,NA,1,1
26685,8,2,2,repeat,update,0,x,right,switch,2793,NA,1,1
26685,8,3,2,switch,no_update,0,o,right,repeat,1704,NA,1,1
26685,8,4,2,switch,update,0,x,right,repeat,1337,NA,1,1
26685,8,5,2,repeat,update,0,o,left,switch,1905,NA,1,1
26685,8,6,2,switch,no_update,0,x,right,switch,594,NA,1,1
26685,8,7,2,switch,update,0,o,left,switch,1070,NA,1,1
26685,8,8,2,repeat,update,0,o,right,switch,1742,NA,1,1
26685,8,9,2,repeat,update,0,o,right,repeat,476,NA,1,1
26685,8,10,2,repeat,update,0,o,left,switch,474,NA,1,1
26685,8,11,2,switch,no_update,0,o,left,repeat,729,NA,1,1
26685,8,12,2,repeat,no_update,0,x,left,repeat,567,NA,1,1
26685,8,13,2,repeat,no_update,0,o,right,switch,707,NA,1,1
26685,8,14,2,repeat,no_update,0,o,right,repeat,3144,NA,1,1
26685,8,15,2,switch,update,0,o,left,switch,1846,NA,1,1
26685,8,16,2,repeat,update,0,x,right,switch,1493,NA,1,1
26685,8,17,2,repeat,update,0,o,left,switch,582,NA,1,1
26685,8,18,2,switch,no_update,0,x,right,switch,439,NA,1,1
26685,8,19,2,switch,update,0,o,right,repeat,2399,NA,1,1
26685,8,20,2,switch,no_update,0,o,left,switch,944,NA,1,1
26685,8,21,2,switch,update,0,x,left,repeat,2074,NA,1,1
26685,8,22,2,repeat,update,0,x,right,switch,1462,NA,1,1
26685,8,23,2,repeat,update,0,o,right,repeat,1613,NA,1,1
26685,8,24,2,repeat,update,0,o,right,repeat,501,NA,1,1
26685,8,25,2,repeat,update,0,o,left,switch,1634,NA,1,1
26685,8,26,2,repeat,update,0,x,left,repeat,1100,NA,0,1
26685,8,27,2,repeat,update,0,o,right,switch,1846,NA,1,1
26685,8,28,2,repeat,update,0,x,right,repeat,1911,NA,1,1
26685,8,29,2,repeat,update,0,x,right,repeat,481,NA,1,1
26685,8,30,2,repeat,update,1,x,left,switch,481,1453,NA,1
26685,8,31,2,repeat,update,1,x,left,repeat,481,291,NA,1
26685,9,1,2,switch,no_update,0,x,left,repeat,2775,NA,1,1
26685,9,2,2,repeat,no_update,0,x,left,repeat,724,NA,1,1
26685,9,3,2,repeat,no_update,0,x,right,switch,433,NA,1,1
26685,9,4,2,repeat,no_update,0,x,right,repeat,338,NA,1,1
26685,9,5,2,switch,update,0,x,right,repeat,442,NA,1,1
26685,9,6,2,repeat,update,0,o,left,switch,1164,NA,1,1
26685,9,7,2,switch,no_update,0,x,left,repeat,582,NA,0,1
26685,9,8,2,repeat,no_update,0,x,right,switch,624,NA,1,1
26685,9,9,2,repeat,no_update,0,o,left,switch,1421,NA,1,1
26685,9,10,2,repeat,no_update,0,o,right,switch,2475,NA,1,1
26685,9,11,2,switch,update,0,x,right,repeat,1011,NA,1,1
26685,9,12,2,switch,no_update,0,o,left,switch,911,NA,1,1
26685,9,13,2,switch,no_update,1,x,left,repeat,911,1372,NA,1
26685,9,14,2,switch,no_update,1,x,left,repeat,911,295,NA,1
26685,10,1,2,repeat,update,0,x,right,switch,1185,NA,1,1
26685,10,2,2,switch,no_update,0,x,right,repeat,508,NA,1,1
26685,10,3,2,switch,update,0,x,left,switch,1752,NA,0,1
26685,10,4,2,switch,no_update,0,x,right,switch,1552,NA,1,1
26685,10,5,2,switch,update,0,x,left,switch,392,NA,1,1
26685,10,6,2,switch,no_update,0,x,left,repeat,496,NA,1,1
26685,10,7,2,switch,update,0,x,left,repeat,503,NA,1,1
26685,10,8,2,repeat,update,0,o,right,switch,1024,NA,0,1
26685,10,9,2,repeat,update,0,x,right,repeat,1116,NA,1,1
26685,10,10,2,switch,no_update,0,o,left,switch,1799,NA,1,1
26685,10,11,2,repeat,no_update,0,x,right,switch,1163,NA,1,1
26685,10,12,2,repeat,no_update,1,o,left,switch,1163,1211,NA,1
26685,10,13,2,repeat,no_update,1,o,left,repeat,1163,257,NA,1
26685,11,1,2,repeat,update,0,o,left,repeat,1266,NA,1,1
26685,11,2,2,switch,no_update,0,x,left,repeat,829,NA,1,1
26685,11,3,2,switch,update,0,o,right,switch,1063,NA,1,1
26685,11,4,2,switch,no_update,0,o,left,switch,713,NA,1,1
26685,11,5,2,repeat,no_update,0,o,left,repeat,628,NA,1,1
26685,11,6,2,repeat,no_update,0,x,right,switch,700,NA,1,1
26685,11,7,2,switch,update,0,o,left,switch,1898,NA,1,1
26685,11,8,2,repeat,update,0,o,right,switch,1588,NA,1,1
26685,11,9,2,switch,no_update,0,x,right,repeat,718,NA,1,1
26685,11,10,2,switch,update,0,o,right,repeat,745,NA,1,1
26685,11,11,2,switch,no_update,0,o,right,repeat,557,NA,1,1
26685,11,12,2,repeat,no_update,0,o,left,switch,640,NA,1,1
26685,11,13,2,repeat,no_update,0,o,right,switch,565,NA,1,1
26685,11,14,2,switch,update,0,o,right,repeat,1336,NA,1,1
26685,11,15,2,repeat,update,0,x,left,switch,1222,NA,1,1
26685,11,16,2,switch,no_update,0,o,right,switch,2170,NA,1,1
26685,11,17,2,switch,no_update,1,x,left,switch,2170,1283,NA,1
26685,11,18,2,switch,no_update,1,x,left,repeat,2170,262,NA,1
26685,12,1,2,repeat,update,0,o,right,switch,1241,NA,1,1
26685,12,2,2,switch,no_update,0,o,left,switch,1524,NA,1,1
26685,12,3,2,switch,update,0,o,right,switch,623,NA,1,1
26685,12,4,2,switch,update,1,x,left,switch,623,1703,NA,1
26685,12,5,2,switch,update,1,x,left,repeat,623,495,NA,1
26685,13,1,2,switch,no_update,0,o,left,repeat,1350,NA,1,1
26685,13,2,2,repeat,no_update,0,x,right,switch,2121,NA,1,1
26685,13,3,2,repeat,no_update,0,o,left,switch,1595,NA,1,1
26685,13,4,2,repeat,no_update,0,o,right,switch,1078,NA,1,1
26685,13,5,2,repeat,no_update,1,o,left,switch,1078,1335,NA,1
26685,13,6,2,repeat,no_update,1,o,left,repeat,1078,303,NA,1
26685,14,1,2,switch,no_update,0,o,left,repeat,2040,NA,1,1
26685,14,2,2,switch,update,0,o,right,switch,826,NA,1,1
26685,14,3,2,repeat,update,0,o,right,repeat,1164,NA,1,1
26685,14,4,2,repeat,update,0,o,right,repeat,397,NA,1,1
26685,14,5,2,switch,no_update,0,x,right,repeat,832,NA,1,1
26685,14,6,2,switch,update,0,o,right,repeat,577,NA,1,1
26685,14,7,2,switch,update,1,x,right,repeat,577,1311,NA,1
26685,14,8,2,switch,update,1,x,right,repeat,577,258,NA,1
26685,15,1,2,repeat,update,0,x,left,switch,1666,NA,0,1
26685,15,2,2,repeat,update,0,o,left,repeat,618,NA,0,1
26685,15,3,2,repeat,update,0,o,right,switch,2391,NA,1,1
26685,15,4,2,repeat,update,0,o,left,switch,459,NA,1,1
26685,15,5,2,repeat,update,1,o,left,repeat,459,1280,NA,1
26685,15,6,2,repeat,update,1,o,left,repeat,459,187,NA,1
26685,16,1,2,switch,no_update,0,x,left,repeat,2624,NA,1,1
26685,16,2,2,switch,update,0,x,left,repeat,1192,NA,1,1
26685,16,3,2,repeat,update,0,o,right,switch,992,NA,1,1
26685,16,4,2,switch,no_update,0,o,right,repeat,677,NA,1,1
26685,16,5,2,repeat,no_update,0,x,right,repeat,711,NA,1,1
26685,16,6,2,switch,update,0,o,right,repeat,3025,NA,1,1
26685,16,7,2,switch,no_update,0,x,right,repeat,2867,NA,1,1
26685,16,8,2,repeat,no_update,0,o,right,repeat,827,NA,1,1
26685,16,9,2,repeat,no_update,0,o,left,switch,917,NA,1,1
26685,16,10,2,repeat,no_update,0,x,left,repeat,699,NA,1,1
26685,16,11,2,repeat,no_update,0,o,right,switch,683,NA,1,1
26685,16,12,2,switch,update,0,o,left,switch,1150,NA,1,1
26685,16,13,2,switch,update,1,x,left,repeat,1150,1298,NA,1
26685,16,14,2,switch,update,1,x,left,repeat,1150,234,NA,1
26685,17,1,2,switch,no_update,0,o,right,switch,1688,NA,0,1
26685,17,2,2,switch,no_update,1,o,left,switch,1688,2746,NA,1
26685,17,3,2,switch,no_update,1,o,left,repeat,1688,246,NA,1
26685,18,1,2,switch,no_update,0,x,right,switch,1603,NA,1,1
26685,18,2,2,repeat,no_update,0,o,left,switch,1134,NA,1,1
26685,18,3,2,switch,update,0,o,left,repeat,2073,NA,1,1
26685,18,4,2,switch,no_update,0,o,left,repeat,578,NA,1,1
26685,18,5,2,switch,update,0,x,right,switch,1367,NA,1,1
26685,18,6,2,switch,no_update,0,x,left,switch,987,NA,1,1
26685,18,7,2,switch,update,0,o,right,switch,5955,NA,1,1
26685,18,8,2,switch,no_update,0,o,left,switch,1216,NA,1,1
26685,18,9,2,switch,update,0,o,left,repeat,1230,NA,1,1
26685,18,10,2,repeat,update,0,o,left,repeat,468,NA,1,1
26685,18,11,2,repeat,update,0,x,left,repeat,1713,NA,1,1
26685,18,12,2,repeat,update,0,x,left,repeat,431,NA,1,1
26685,18,13,2,repeat,update,0,o,left,repeat,853,NA,1,1
26685,18,14,2,switch,no_update,0,x,left,repeat,1246,NA,1,1
26685,18,15,2,repeat,no_update,0,o,right,switch,974,NA,1,1
26685,18,16,2,repeat,no_update,0,x,left,switch,1397,NA,1,1
26685,18,17,2,repeat,no_update,0,x,left,repeat,524,NA,1,1
26685,18,18,2,switch,update,0,o,right,switch,1431,NA,1,1
26685,18,19,2,switch,no_update,0,x,right,repeat,788,NA,1,1
26685,18,20,2,repeat,no_update,0,o,left,switch,805,NA,1,1
26685,18,21,2,repeat,no_update,0,o,left,repeat,440,NA,1,1
26685,18,22,2,repeat,no_update,0,x,left,repeat,1991,NA,1,1
26685,18,23,2,repeat,no_update,0,x,left,repeat,550,NA,1,1
26685,18,24,2,switch,update,0,o,right,switch,1431,NA,1,1
26685,18,25,2,switch,update,1,o,right,repeat,1431,1204,NA,1
26685,18,26,2,switch,update,1,o,right,repeat,1431,216,NA,1
26685,19,1,2,repeat,update,0,o,left,switch,1535,NA,1,1
26685,19,2,2,switch,no_update,0,o,right,switch,958,NA,1,1
26685,19,3,2,switch,no_update,1,o,right,repeat,958,2778,NA,1
26685,19,4,2,switch,no_update,1,o,right,repeat,958,244,NA,1
26685,20,1,2,repeat,update,0,o,right,repeat,2835,NA,1,1
26685,20,2,2,switch,no_update,0,x,left,switch,1260,NA,1,1
26685,20,3,2,switch,update,0,o,right,switch,754,NA,1,1
26685,20,4,2,switch,no_update,0,x,left,switch,1345,NA,1,1
26685,20,5,2,switch,no_update,1,x,left,repeat,1345,1921,NA,1
26685,20,6,2,switch,no_update,1,x,left,repeat,1345,253,NA,1
26685,21,1,2,repeat,update,0,x,right,switch,3044,NA,1,1
26685,21,2,2,switch,no_update,0,o,right,repeat,2772,NA,1,1
26685,21,3,2,repeat,no_update,0,o,left,switch,1960,NA,1,1
26685,21,4,2,repeat,no_update,0,x,left,repeat,2483,NA,1,1
26685,21,5,2,repeat,no_update,1,x,left,repeat,2483,1103,NA,1
26685,21,6,2,repeat,no_update,1,x,left,repeat,2483,244,NA,1
26685,22,1,2,repeat,update,0,o,left,repeat,2133,NA,1,1
26685,22,2,2,repeat,update,0,x,right,switch,1205,NA,1,1
26685,22,3,2,repeat,update,0,o,right,repeat,2152,NA,1,1
26685,22,4,2,switch,no_update,0,x,left,switch,1153,NA,1,1
26685,22,5,2,switch,update,0,x,right,switch,2784,NA,1,1
26685,22,6,2,repeat,update,0,o,right,repeat,1408,NA,1,1
26685,22,7,2,switch,no_update,0,o,left,switch,1638,NA,1,1
26685,22,8,2,switch,update,0,x,left,repeat,1366,NA,1,1
26685,22,9,2,repeat,update,0,o,left,repeat,927,NA,1,1
26685,22,10,2,switch,no_update,0,x,right,switch,1869,NA,1,1
26685,22,11,2,switch,no_update,1,o,left,switch,1869,1104,NA,1
26685,22,12,2,switch,no_update,1,o,left,repeat,1869,176,NA,1
26685,23,1,2,switch,no_update,0,x,right,switch,1219,NA,1,1
26685,23,2,2,switch,update,0,x,right,repeat,1554,NA,1,1
26685,23,3,2,repeat,update,0,o,left,switch,1641,NA,1,1
26685,23,4,2,repeat,update,0,o,right,switch,1337,NA,1,1
26685,23,5,2,repeat,update,1,x,right,repeat,1337,1127,NA,1
26685,23,6,2,repeat,update,1,x,right,repeat,1337,276,NA,1
26685,24,1,2,repeat,update,0,o,left,switch,1429,NA,1,1
26685,24,2,2,switch,no_update,0,x,right,switch,2049,NA,1,1
26685,24,3,2,switch,update,0,o,right,repeat,1378,NA,1,1
26685,24,4,2,repeat,update,0,x,right,repeat,621,NA,1,1
26685,24,5,2,repeat,update,0,x,left,switch,2032,NA,1,1
26685,24,6,2,repeat,update,0,x,left,repeat,563,NA,1,1
26685,24,7,2,repeat,update,0,x,left,repeat,371,NA,1,1
26685,24,8,2,switch,no_update,0,o,right,switch,898,NA,1,1
26685,24,9,2,switch,update,0,o,left,switch,1472,NA,1,1
26685,24,10,2,switch,no_update,0,x,right,switch,1199,NA,1,1
26685,24,11,2,switch,update,0,o,left,switch,512,NA,1,1
26685,24,12,2,switch,no_update,0,o,right,switch,475,NA,0,1
26685,24,13,2,switch,update,0,o,right,repeat,2104,NA,1,1
26685,24,14,2,switch,no_update,0,o,right,repeat,541,NA,1,1
26685,24,15,2,repeat,no_update,0,o,left,switch,421,NA,1,1
26685,24,16,2,repeat,no_update,0,o,right,switch,666,NA,1,1
26685,24,17,2,switch,update,0,o,right,repeat,544,NA,1,1
26685,24,18,2,repeat,update,0,x,left,switch,2013,NA,1,1
26685,24,19,2,repeat,update,0,x,left,repeat,540,NA,1,1
26685,24,20,2,switch,no_update,0,o,left,repeat,867,NA,1,1
26685,24,21,2,repeat,no_update,0,x,right,switch,1217,NA,1,1
26685,24,22,2,switch,update,0,x,right,repeat,2076,NA,1,1
26685,24,23,2,switch,no_update,0,o,left,switch,2122,NA,1,1
26685,24,24,2,repeat,no_update,0,o,right,switch,1713,NA,1,1
26685,24,25,2,switch,update,0,o,right,repeat,1835,NA,1,1
26685,24,26,2,repeat,update,0,x,left,switch,2140,NA,1,1
26685,24,27,2,switch,no_update,0,x,left,repeat,955,NA,1,1
26685,24,28,2,switch,update,0,x,right,switch,1734,NA,0,1
26685,24,29,2,switch,update,1,o,right,repeat,1734,1163,NA,1
26685,24,30,2,switch,update,1,o,right,repeat,1734,310,NA,1
26685,25,1,2,switch,no_update,0,x,right,repeat,3175,NA,1,1
26685,25,2,2,switch,update,0,o,right,repeat,1365,NA,1,1
26685,25,3,2,switch,no_update,0,x,right,repeat,703,NA,0,1
26685,25,4,2,switch,update,0,o,right,repeat,930,NA,1,1
26685,25,5,2,switch,no_update,0,x,right,repeat,906,NA,1,1
26685,25,6,2,switch,update,0,x,left,switch,1641,NA,1,1
26685,25,7,2,switch,no_update,0,x,left,repeat,637,NA,1,1
26685,25,8,2,switch,update,0,o,right,switch,1380,NA,0,1
26685,25,9,2,switch,no_update,0,x,left,switch,1109,NA,1,1
26685,25,10,2,switch,no_update,1,o,left,repeat,1109,1341,NA,1
26685,25,11,2,switch,no_update,1,o,left,repeat,1109,225,NA,1
26685,26,1,2,repeat,update,0,o,left,repeat,2847,NA,1,0
26685,26,2,2,repeat,update,0,o,left,repeat,463,NA,1,0
26685,26,3,2,switch,no_update,0,o,left,repeat,399,NA,1,0
26685,26,4,2,repeat,no_update,0,o,right,switch,442,NA,1,0
26685,26,5,2,repeat,no_update,0,o,right,repeat,342,NA,1,0
26685,26,6,2,switch,update,0,x,right,repeat,536,NA,1,0
26685,26,7,2,switch,no_update,0,o,left,switch,1169,NA,1,0
26685,26,8,2,switch,update,0,x,right,switch,773,NA,1,0
26685,26,9,2,repeat,update,0,x,left,switch,1264,NA,1,0
26685,26,10,2,repeat,update,0,o,right,switch,1893,NA,1,0
26685,26,11,2,switch,no_update,0,x,left,switch,1426,NA,1,0
26685,26,12,2,repeat,no_update,0,x,left,repeat,501,NA,1,0
26685,26,13,2,switch,update,0,o,right,switch,1236,NA,1,0
26685,26,14,2,repeat,update,0,o,left,switch,1796,NA,1,0
26685,26,15,2,repeat,update,0,x,right,switch,1368,NA,1,0
26685,26,16,2,switch,no_update,0,x,left,switch,1694,NA,1,0
26685,26,17,2,switch,update,0,o,right,switch,1681,NA,1,0
26685,26,18,2,switch,no_update,0,o,left,switch,906,NA,1,0
26685,26,19,2,switch,update,0,x,right,switch,1637,NA,1,0
26685,26,20,2,repeat,update,0,x,left,switch,1790,NA,1,0
26685,26,21,2,switch,no_update,0,o,left,repeat,1655,NA,1,0
26685,26,22,2,repeat,no_update,0,o,right,switch,1946,NA,1,0
26685,26,23,2,repeat,no_update,0,x,right,repeat,656,NA,1,0
26685,26,24,2,repeat,no_update,1,x,right,repeat,656,1439,NA,0
26685,26,25,2,repeat,no_update,1,x,right,repeat,656,234,NA,0
26685,27,1,2,switch,no_update,0,o,right,repeat,3586,NA,1,1
26685,27,2,2,switch,update,0,o,left,switch,1495,NA,1,1
26685,27,3,2,repeat,update,0,o,right,switch,2242,NA,1,1
26685,27,4,2,repeat,update,0,x,left,switch,1369,NA,1,1
26685,27,5,2,repeat,update,0,x,right,switch,1289,NA,1,1
26685,27,6,2,repeat,update,0,x,right,repeat,579,NA,1,1
26685,27,7,2,switch,no_update,0,x,right,repeat,684,NA,1,1
26685,27,8,2,switch,update,0,o,left,switch,972,NA,1,1
26685,27,9,2,switch,no_update,0,o,left,repeat,612,NA,1,1
26685,27,10,2,switch,update,0,o,right,switch,1850,NA,1,1
26685,27,11,2,repeat,update,0,o,right,repeat,337,NA,1,1
26685,27,12,2,repeat,update,0,x,right,repeat,542,NA,1,1
26685,27,13,2,repeat,update,1,x,right,repeat,542,2050,NA,1
26685,27,14,2,repeat,update,1,x,right,repeat,542,401,NA,1
26685,28,1,2,switch,no_update,0,x,left,switch,1369,NA,1,0
26685,28,2,2,repeat,no_update,0,o,right,switch,931,NA,1,0
26685,28,3,2,repeat,no_update,0,o,right,repeat,587,NA,1,0
26685,28,4,2,repeat,no_update,0,o,left,switch,924,NA,1,0
26685,28,5,2,repeat,no_update,1,o,right,switch,924,1579,NA,0
26685,28,6,2,repeat,no_update,1,o,right,repeat,924,379,NA,0
26685,29,1,2,switch,no_update,0,o,right,repeat,2760,NA,1,1
